# 30/12/2022 11:36:54 AM: Prices - EPEX Spot Market Auction - netherlands - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
03/08/2022,328.98,333.10,293.44,,326.30,329.96,356.96,413.15,432.32,383.40,292.20,197.77,184.23,92.00,0.00,106.19,137.11,230.69,363.36,423.06,494.02,516.43,510.46,460.80,415.22,0.00,516.43,320.46,383.10,264.40,83.83,377.78,475.73,317.55,242.00,328.12,351.78,174.11,393.09,380.27,118.50,209.34,470.00,119.55
02/08/2022,440.98,390.10,382.10,,359.89,352.69,393.03,457.04,479.90,478.90,369.90,304.77,243.03,104.90,152.00,59.20,86.82,201.74,241.01,356.16,403.63,429.38,453.02,440.26,416.67,59.20,479.90,393.27,420.67,349.15,100.73,300.64,434.83,333.21,250.17,386.47,406.97,224.94,416.26,446.44,201.18,147.19,416.52,158.45
01/08/2022,385.06,344.06,338.81,,320.86,329.72,380.00,429.66,467.91,474.90,450.84,442.00,409.79,361.49,356.00,325.76,334.40,360.80,410.40,432.79,457.25,490.61,487.75,485.14,427.88,320.86,490.61,347.20,401.82,444.38,344.41,415.31,472.85,404.33,401.37,349.75,374.51,394.40,407.29,455.83,392.32,357.84,463.57,371.57
31/07/2022,382.79,339.88,300.10,,293.05,271.30,272.98,261.03,264.80,300.01,286.37,261.10,255.76,263.08,219.08,208.74,226.08,252.07,316.01,394.79,449.55,452.95,463.49,457.76,412.21,208.74,463.49,328.96,267.53,275.81,229.25,353.11,446.60,316.87,286.05,310.02,298.24,252.53,347.70,278.05,249.76,250.73,438.46,238.97
30/07/2022,425.00,404.30,405.00,,395.85,377.06,383.98,406.78,423.02,412.72,386.16,315.29,293.00,190.00,167.74,200.00,277.30,308.00,371.02,425.30,453.76,468.02,466.69,457.53,437.40,167.74,468.02,407.54,397.71,351.79,208.76,389.52,457.41,368.79,316.69,398.53,402.62,280.28,420.89,407.17,241.51,289.08,451.45,240.56
29/07/2022,345.06,355.43,357.79,,388.51,374.83,392.88,463.16,502.36,506.24,474.15,416.34,369.26,278.60,240.00,225.12,351.26,334.23,430.90,464.85,467.10,502.99,466.62,452.63,367.37,225.12,506.24,361.70,433.31,441.50,273.75,424.27,447.40,396.99,379.84,369.08,397.50,357.62,414.14,486.48,326.05,335.38,453.59,313.43
28/07/2022,437.79,400.91,399.97,,397.24,399.97,400.04,489.62,420.78,399.99,447.10,405.50,363.93,340.94,287.00,337.19,353.40,417.30,489.18,517.36,557.00,550.00,518.65,497.63,382.60,287.00,557.00,408.98,427.60,404.13,329.63,495.21,487.22,425.46,409.66,405.99,418.29,366.88,441.27,439.37,349.34,399.27,503.87,347.99
27/07/2022,384.13,317.99,315.68,,332.73,332.06,361.07,460.00,498.20,419.90,358.10,349.90,321.22,303.00,277.00,236.00,267.00,324.00,389.84,441.66,474.00,499.77,468.95,455.84,390.00,236.00,499.77,337.63,412.83,362.28,270.75,407.38,453.64,374.09,346.80,340.61,375.23,316.52,401.37,434.05,312.78,304.21,455.04,292.35
26/07/2022,293.12,286.58,204.50,,237.82,261.66,334.00,396.75,400.48,355.77,372.20,393.10,332.40,294.90,251.70,200.00,211.89,249.90,299.26,329.50,359.90,400.60,395.80,387.90,313.03,200.00,400.60,255.51,348.22,363.37,239.62,309.64,374.33,315.12,304.21,269.61,301.86,301.50,326.02,381.30,318.03,240.26,364.46,280.67
25/07/2022,346.40,276.76,265.37,,266.03,261.71,286.29,375.08,410.14,411.75,330.05,268.95,235.92,207.08,193.85,184.64,143.68,204.00,214.60,288.86,354.54,359.90,371.24,373.52,320.20,143.68,411.75,288.64,333.31,311.67,182.31,265.50,356.22,289.61,253.16,283.76,310.97,246.99,326.05,381.76,226.45,186.73,344.71,205.69
24/07/2022,393.26,379.24,355.06,,331.00,316.18,302.82,272.76,260.93,222.42,175.59,162.90,87.25,71.72,-87.42,-46.04,0.00,100.00,244.05,345.50,367.00,369.48,402.01,371.33,349.65,-87.42,402.01,364.64,288.17,162.04,-15.44,264.14,373.12,239.45,136.91,346.26,326.41,73.30,341.98,232.93,58.61,74.50,367.50,31.40
